irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
132364|NEWHM : HANM.3.2117|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Ashy-headed Goose||Ashy-headed Goose eggs.||Ashy-headed Goose| : : : :|||||||||||||||||1
132365|NEWHM : HANM.3.2118|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Ashy-headed Goose||Ashy-headed Goose eggs.||Ashy-headed Goose| : : : :|||||||||||||||||1
132366|NEWHM : HANM.3.2119|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||6|bird egg|Cape Barren Goose||Cape Barren Goose eggs.||Cape Barren Goose| : : : :|||||||||||||||||1
132367|NEWHM : HANM.3.2120|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Crane sp||Crane sp eggs.||Crane sp.| : : : :|||||||||||||||||1
132368|NEWHM : HANM.3.2121|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132369|NEWHM : HANM.3.2122|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||8|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132370|NEWHM : HANM.3.2123|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132371|NEWHM : HANM.3.2124|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Lugwig's Bustard||Lugwig's Bustard eggs.||lugwig's bustard| : : : :|||||||||||||||||1
132372|NEWHM : HANM.3.2125|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Short-tailed Shearwater||Short-tailed Shearwater eggs.||Short-tailed Shearwater| : : : :|||||||||||||||||1
132373|NEWHM : HANM.3.2126|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Marabou Stork (?)||Marabou Stork eggs (?).||marabou stork?| : : : :|||||||||||||||||1
132374|NEWHM : HANM.3.2127|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132375|NEWHM : HANM.3.2128|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132376|NEWHM : HANM.3.2129|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132377|NEWHM : HANM.3.2130|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Black-tailed Water Hen||Black-tailed Water Hen eggs.||Black-tailed Water Hen| : : : :|||||||||||||||||1
132378|NEWHM : HANM.3.2131|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132379|NEWHM : HANM.3.2132|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132380|NEWHM : HANM.3.2133|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132381|NEWHM : HANM.3.2134|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132382|NEWHM : HANM.3.2135|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132383|NEWHM : HANM.3.2136|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Jackass Penguin||Jackass Penguin eggs.||jackass penguin| : : : :|||||||||||||||||1
132384|NEWHM : HANM.3.2137|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Australian Gannet||Australian Gannet eggs.||Australian Gannet| : : : :|||||||||||||||||1
132385|NEWHM : HANM.3.2138|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Little Penguin (?)||Little Penguin eggs (?).||little penguin?| : : : :|||||||||||||||||1
132386|NEWHM : HANM.3.2139|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Great Bustard||Great Bustard eggs.||Great Bustard| : : : :|||||||||||||||||1
132387|NEWHM : HANM.3.2140|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|Spur-winged Plover||Spur-winged Plover eggs.||Spur-winged Plover| : : : :|||||||||||||||||1
132388|NEWHM : HANM.3.2141|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Great Shearwater||Great Shearwater eggs.||Great Shearwater| : : : :|||||||||||||||||1
132390|NEWHM : HANM.3.2143|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132391|NEWHM : HANM.3.2144|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132392|NEWHM : HANM.3.2145|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Banded Dotteral (?)||Banded Dotteral eggs (?).||Banded Dotteral (?)| : : : :|||||||||||||||||1
132393|NEWHM : HANM.3.2146|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|White-fronted Tern||White-fronted Tern, 'Sterna frontalis' egg.||sterna frontalis| : : : :|||||||||||||||||1
132394|NEWHM : HANM.3.2147|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Australian Grey Duck||Australian Grey Duck eggs.||Australian Grey Duck| : : : :|||||||||||||||||1
132395|NEWHM : HANM.3.2148|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Little Grebe||Little Grebe eggs.||little grebe| : : : :|||||||||||||||||1
132396|NEWHM : HANM.3.2149|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Turtle Dove||Turtle Dove eggs.||turtle dove| : : : :|||||||||||||||||1
132397|NEWHM : HANM.3.2150|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|Marsh Tit||Marsh Tit eggs.||Marsh Tit| : : : :|||||||||||||||||1
132398|NEWHM : HANM.3.2151|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|Tit sp.||Tit sp. eggs.||tit sp (4)| : : : :|||||||||||||||||1
132399|NEWHM : HANM.3.2152|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Lesser-spotted Woodpecker (?)||Lesser-spotted Woodpecker eggs (?).||Lesser Spotted Woodpecker (?)| : : : :|||||||||||||||||1
132400|NEWHM : HANM.3.2153|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Lesser-spotted Woodpecker||Lesser-spotted Woodpecker eggs.||lesser spotted woodpecker| : : : :|||||||||||||||||1
132401|NEWHM : HANM.3.2154|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Great Woodpecker||Great Woodpecker eggs.||Great Woodpecker| : : : :|||||||||||||||||1
132402|NEWHM : HANM.3.2155|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Crossbill||Crossbill eggs.||Crossbill| : : : :|||||||||||||||||1
132403|NEWHM : HANM.3.2156|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Black Cormorant||Black Cormorant eggs.||Black Cormorant| : : : :|||||||||||||||||1
132404|NEWHM : HANM.3.2157|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Nankeen Kestrel||Nankeen Kestrel eggs.||Nankeen Kestrel| : : : :|||||||||||||||||1
132405|NEWHM : HANM.3.2158|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Pied Cormorant||Pied Cormorant eggs.||pied cormorant| : : : :|||||||||||||||||1
132406|NEWHM : HANM.3.2159|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|Reed Bunting||Reed Bunting eggs.||Reed Bunting (4)| : : : :|||||||||||||||||1
132407|NEWHM : HANM.3.2160|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Whistling Eagle||Whistling Eagle eggs.||whistling eagle| : : : :|||||||||||||||||1
132408|NEWHM : HANM.3.2161|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Kookaburra||Kookaburra eggs.||kookaburra| : : : :|||||||||||||||||1
132409|NEWHM : HANM.3.2162|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Wagtail sp.||Wagtail sp. eggs.||wagtail sp| : : : :|||||||||||||||||1
132410|NEWHM : HANM.3.2163|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Belted Kingfisher||Belted Kingfisher eggs.||Belted Kingfisher| : : : :|||||||||||||||||1
132411|NEWHM : HANM.3.2164|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|bird egg|Dunnock||Dunnock eggs.||Dunnock| : : : :|||||||||||||||||1
132412|NEWHM : HANM.3.2165|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Eastern Swamp Hen (?)||Eastern Swamp Hen eggs (?).||Eastern Swamp Hen (?)| : : : :|||||||||||||||||1
132413|NEWHM : HANM.3.2166|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Sooty Tern (?)||Sooty Tern eggs (?).||sooty tern?| : : : :|||||||||||||||||1
132414|NEWHM : HANM.3.2167|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Blue Heron (?)||Blue Heron eggs (?).||Blue Heron (?)| : : : :|||||||||||||||||1
132415|NEWHM : HANM.3.2168|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Little Red Cormorant||Little Red Cormorant eggs.||little red cormorant| : : : :|||||||||||||||||1
132416|NEWHM : HANM.3.2169|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Little Black Cormorant||Little Black Cormorant eggs.||little black cormorant| : : : :|||||||||||||||||1
132417|NEWHM : HANM.3.2170|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132418|NEWHM : HANM.3.2171|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132419|NEWHM : HANM.3.2172|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Cassowary (?)||Cassowary/Emu eggs (?).||Cassowary (?), Emu (?)| : : : :|||||||||||||||||1
132420|NEWHM : HANM.3.2173|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132421|NEWHM : HANM.3.2174|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132422|NEWHM : HANM.3.2175|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132423|NEWHM : HANM.3.2176|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132424|NEWHM : HANM.3.2177|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132425|NEWHM : HANM.3.2178|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132426|NEWHM : HANM.3.2179|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132427|NEWHM : HANM.3.2180|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132428|NEWHM : HANM.3.2181|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132429|NEWHM : HANM.3.2182|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132430|NEWHM : HANM.3.2183|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132431|NEWHM : HANM.3.2184|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132432|NEWHM : HANM.3.2185|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132433|NEWHM : HANM.3.2186|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132434|NEWHM : HANM.3.2187|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Emu||Emu eggs.||Emu| : : : :|||||||||||||||||1
132435|NEWHM : HANM.3.2188|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Chestnut-breasted Duck||Chestnut-breasted Duck eggs.||Chestnut-breasted Duck| : : : :|||||||||||||||||1
132436|NEWHM : HANM.3.2189|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|Common Bronzewing Pigeon||Common Bronzewing Pigeon eggs.||Common Bronzewing Pigeon| : : : :|||||||||||||||||1
132437|NEWHM : HANM.3.2190|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Wattle Bird||Wattle Bird eggs.||wattle bird| : : : :|||||||||||||||||1
132438|NEWHM : HANM.3.2191|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Yellow Robin||Yellow Robin eggs.||yellow robin| : : : :|||||||||||||||||1
132440|NEWHM : HANM.3.2193|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Kingfisher sp.||Kingfisher sp. eggs.||kingfisher sp| : : : :|||||||||||||||||1
132441|NEWHM : HANM.3.2194|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||7|bird egg|Parakeet||Parakeet eggs.||Parakeet| : : : :|||||||||||||||||1
132442|NEWHM : HANM.3.2195|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|White-eye Buzzrd (?)||White-eyed Buzzard eggs (?).||white eye?| : : : :|||||||||||||||||1
132443|NEWHM : HANM.3.2196|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Common Wood Swallow||Common Wood Swallow eggs.||Common Wood Swallow| : : : :|||||||||||||||||1
132444|NEWHM : HANM.3.2197|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Honeyeater sp.||Honeyeater sp. eggs.||honeyeater sp| : : : :|||||||||||||||||1
132445|NEWHM : HANM.3.2198|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Welcome Swallow||Welcome Swallow eggs.||welcome swallow| : : : :|||||||||||||||||1
132446|NEWHM : HANM.3.2199|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Yellow-tailed Thornbill||Yellow-tailed Thornbill eggs.||Yellow-tailed Thornbill| : : : :|||||||||||||||||1
132447|NEWHM : HANM.3.2200|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Brown-tailed Thornbill||Brown-tailed Thornbill eggs.||Brown-tailed Thornbill| : : : :|||||||||||||||||1
132448|NEWHM : HANM.3.2201|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Mimidae||Mimidae eggs.||Mimidae| : : : :|||||||||||||||||1
132449|NEWHM : HANM.3.2202|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Cockatiel||Cockatiel eggs.||Cockatiel| : : : :|||||||||||||||||1
132450|NEWHM : HANM.3.2203|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Common Quail||Common Quail eggs.||Common Quail| : : : :|||||||||||||||||1
132451|NEWHM : HANM.3.2204|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Mallu Scrub Pheasant (?)||Mallu Scrub Pheasant eggs (?).||mallu scrub pheasant?| : : : :|||||||||||||||||1
132453|NEWHM : HANM.3.2206|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Painted Button Quail (?)||Painted Button Quail eggs (?).||Painted Button Quail (?)| : : : :|||||||||||||||||1
132454|NEWHM : HANM.3.2207|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Red-browed Finch||Red-browed Finch eggs.||red-browed finch| : : : :|||||||||||||||||1
132455|NEWHM : HANM.3.2208|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132456|NEWHM : HANM.3.2209|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Killdeer ppver (?)||Killdeer ppver eggs (?).||killdeer plover?| : : : :|||||||||||||||||1
132457|NEWHM : HANM.3.2210|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Killdeer Plover (?)||Killdeer Plover eggs (?).||killdeer plover?| : : : :|||||||||||||||||1
132458|NEWHM : HANM.3.2211|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified species| : : : :|||||||||||||||||1
132459|NEWHM : HANM.3.2212|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified species| : : : :|||||||||||||||||1
132460|NEWHM : HANM.3.2213|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Jailor Bird||Jailor Bird eggs.||Jailor Bird| : : : :|||||||||||||||||1
132461|NEWHM : HANM.3.2214|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified species| : : : :|||||||||||||||||1
132462|NEWHM : HANM.3.2215|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Upland Goose||Upland Goose eggs.||upland goose| : : : :|||||||||||||||||1
132463|NEWHM : HANM.3.2216|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Kelp Goose||Kelp Goose eggs.||kelp goose| : : : :|||||||||||||||||1
132464|NEWHM : HANM.3.2217|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Chinese Goose||Chinese Goose eggs.||Chinese Goose| : : : :|||||||||||||||||1
132465|NEWHM : HANM.3.2218|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Secretary Bird||Secretary Bird eggs.||secretary bird| : : : :|||||||||||||||||1
132466|NEWHM : HANM.3.2219|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Secretary Bird||Secretary Bird eggs.||secretary bird| : : : :|||||||||||||||||1
132467|NEWHM : HANM.3.2220|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Secretary Bird||Secretary Bird eggs.||secretary bird| : : : :|||||||||||||||||1
132468|NEWHM : HANM.3.2221|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Secretary Bird||Secretary Bird eggs.||secretary bird| : : : :|||||||||||||||||1
132469|NEWHM : HANM.3.2222|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Secretary Bird||Secretary Bird eggs.||secretary bird| : : : :|||||||||||||||||1
132470|NEWHM : HANM.3.2223|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers|||bird egg|Hummingbird||Hummingbird eggs.||hummingbird (nest and ?eggs)| : : : :|||||||||||||||||1
132471|NEWHM : HANM.3.2224|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Blue Crane||Blue Crane eggs.||Blue Crane| : : : :|||||||||||||||||1
132472|NEWHM : HANM.3.2225|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Blue Crane||Blue Crane eggs.||Blue Crane| : : : :|||||||||||||||||1
132473|NEWHM : HANM.3.2226|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Penguin||Penguin eggs.||Penguin| : : : :|||||||||||||||||1
132474|NEWHM : HANM.3.2227|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132475|NEWHM : HANM.3.2228|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Brown Owl||Brown Owl eggs.||Brown Owl| : : : :|||||||||||||||||1
132476|NEWHM : HANM.3.2229|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132477|NEWHM : HANM.3.2230|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|bird egg|Turkey||Turkey eggs.||Turkey| : : : :|||||||||||||||||1
132478|NEWHM : HANM.3.2231|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Penguin||Penguin eggs.||Penguin| : : : :|||||||||||||||||1
132479|NEWHM : HANM.3.2232|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Jackass Penguin||Jackass Penguin eggs.||jackass penguin| : : : :|||||||||||||||||1
132480|NEWHM : HANM.3.2233|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Rocky Penguin||Rocky Penguin eggs.||rocky peguin| : : : :|||||||||||||||||1
132481|NEWHM : HANM.3.2234|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Peafowl||Peafowl eggs.||Peafowl| : : : :|||||||||||||||||1
132482|NEWHM : HANM.3.2235|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Brown Hawk||Brown Hawk eggs.||Brown Hawk| : : : :|||||||||||||||||1
132483|NEWHM : HANM.3.2236|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Mollymawk (?)||Mollymawk eggs (?).||Mollymawk (?)| : : : :|||||||||||||||||1
132484|NEWHM : HANM.3.2237|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||4|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132485|NEWHM : HANM.3.2238|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132486|NEWHM : HANM.3.2239|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||6|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132487|NEWHM : HANM.3.2240|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||5|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132488|NEWHM : HANM.3.2241|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132489|NEWHM : HANM.3.2242|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||6|bird egg|Grebe||Grebe eggs.||Grebe| : : : :|||||||||||||||||1
132490|NEWHM : HANM.3.2243|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132491|NEWHM : HANM.3.2244|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|Penguin||Penguin eggs.||Penguin| : : : :|||||||||||||||||1
132492|NEWHM : HANM.3.2245|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132493|NEWHM : HANM.3.2246|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||7|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132494|NEWHM : HANM.3.2247|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Rockhopper Penguin (?)||Rockhopper Penguin eggs (?).||rockhopper penguin?| : : : :|||||||||||||||||1
132495|NEWHM : HANM.3.2248|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Gentoo Penguin||Gentoo Penguin eggs.||Gentoo Penguin| : : : :|||||||||||||||||1
132496|NEWHM : HANM.3.2249|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||3|bird egg|Jackass Penguin||Jackass Penguin eggs.||jackass penguin| : : : :|||||||||||||||||1
132498|NEWHM : HANM.3.2251|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||2|bird egg|Penguin||Penguin eggs.||Penguin| : : : :|||||||||||||||||1
132499|NEWHM : HANM.3.2252|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
132500|NEWHM : HANM.3.2253|Natural Sciences|Vertebrate Zoology|GNM: Hancock Temporary Numbers||1|bird egg|||Unidentifed birds eggs||Unidentified specimen| : : : :|||||||||||||||||1
