irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|SpeForm|PrepBy|SpeDatePrepared|DimLength|DimLengthUnit|DimWeightUnit|PhyColourPart|PhyColour|MulDescription|NumMulFiles
38208|NEWHM : B088.88|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brown Babbler|Natural History Museum|Non palearctic skin of a Brown Babbler||Brown Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|21/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38210|NEWHM : B088.90|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-bellied Niltava||Non palearctic skin of a Rufous-bellied Niltava||Rufous-bellied Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|16/01/1903|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38211|NEWHM : B088.91|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-bellied Niltava||Non palearctic skin of a Rufous-bellied Niltava||Rufous-bellied Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|27/01/1922|India, Eastern Duars, Raidak River, Bhotan Ghat||1|||non palearctic skin|Stevens, H.||||||||1
38212|NEWHM : B088.92|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-bellied Niltava||Non palearctic skin of a Rufous-bellied Niltava||Rufous-bellied Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|09/02/1903|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38213|NEWHM : B088.93|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Large Niltava||Non palearctic skin of a Large Niltava||Large Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|31/03/1911|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|Stevens, H.||||||||1
38214|NEWHM : B088.94|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Large Niltava||Non palearctic skin of a Large Niltava||Large Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|17/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38215|NEWHM : B088.95|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Large Niltava||Non palearctic skin of a Large Niltava. Breeding. Iris hazel, bill black, tarsus blackish horny.||Large Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|14/04/1921|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|adult||non palearctic skin|Stevens, H.||||||||1
38216|NEWHM : B088.96|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Large Niltava||Non palearctic skin of a Large Niltava||Large Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|01/12/1918|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|Stevens, H.||||||||1
38217|NEWHM : B088.97|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Rufous-bellied Niltava||Non palearctic skin of a Rufous-bellied Niltava||Rufous-bellied Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|14/04/1921|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|Stevens, H.||||||||1
38241|NEWHM : B089.21|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird. Iris and tarsus - yellow, bill - orange yellow.||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Masson, W. P.||Sikkim|1||||non palearctic skin|Stevens, H.||140|mm|||||1
38242|NEWHM : B089.22|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|11/01/1912|India/Sikkim, Sikkim Border, Rungbong Valley, Makazurri|1||||non palearctic skin|Stevens, H.||151|mm|||||1
38243|NEWHM : B089.23|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird. Iris - brown, gape and orbital skin - yellow, bill - orange, tarsus - dirty yellow ochre.||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|31/03/1907|Asia, India, Upper Assam, North Lakhimpur, Daphla Hills|1||||non palearctic skin|Stevens, H.||140|mm|||||1
38244|NEWHM : B089.24|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|25/11/1911|Asia, India, Upper Assam, North Lakhimpur, Seajuli|1||||non palearctic skin|Stevens, H.||148|mm|||||1
38245|NEWHM : B089.25|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|08/04/1912|East Nepal, Himalayas, East Nepal, Maikola Valley|1||||non palearctic skin|||149|mm|||||1
38246|NEWHM : B089.26|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|28/03/1912|East Nepal, Himalayas, East Nepal, Maikola Valley|1||||non palearctic skin|Stevens, H.||141|mm|||||1
38247|NEWHM : B089.27|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|20/11/1911|Asia, India, Upper Assam, North Lakhimpur, Seajuli||1|||non palearctic skin|Stevens, H.||||||||1
38248|NEWHM : B089.28|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|10/01/1912|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|Stevens, H.||||||||1
38249|NEWHM : B089.29|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|06/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo||1|juvenile||non palearctic skin|Stevens, H.||||||||1
38250|NEWHM : B089.30|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|30/01/1905|Asia, India, Upper Assam, North Lakhimpur, Derpai|1||||non palearctic skin|Stevens, H.||||||||1
38251|NEWHM : B089.31|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|20/11/1911|Asia, India, Upper Assam, North Lakhimpur, Seajuli||1|||non palearctic skin|Stevens, H.||||||||1
38253|NEWHM : B089.33|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|23/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
38254|NEWHM : B089.34|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet. Bill - blackish with pink rib on upper mandible, iris - light yellow, legs - dusky greenish yellow.||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|24/11/1901|Asia, India, Upper Assam, Dibrugarh, Rungagora||1|||non palearctic skin|Stevens, H.||||||||1
38255|NEWHM : B089.35|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|09/03/1902|Asia, India, Upper Assam, Dibrugarh, Rungagora||1|||non palearctic skin|Stevens, H.||||||||1
38256|NEWHM : B089.36|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|06/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
38257|NEWHM : B089.37|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Moustached Parakeet||Non palearctic skin of a Moustached Parakeet||Moustached Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|21/01/1922|India, Eastern Duars, Raidak River, Bhotan Ghat||1|||non palearctic skin|Stevens, H.||||||||1
38260|NEWHM : B089.40|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Blossom-headed Parakeet||Non palearctic skin of a Blossom-Headed Parakeet||Blossom-headed Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|03/08/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo||1|||non palearctic skin|Stevens, H.||||||||1
38261|NEWHM : B089.41|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Blossom-headed Parakeet||Non palearctic skin of a Blossom-Headed Parakeet||Blossom-headed Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|07/07/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
38262|NEWHM : B089.42|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Blossom-headed Parakeet||Non palearctic skin of a Blossom-Headed Parakeet||Blossom-headed Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|08/07/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
38264|NEWHM : B089.44|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Blossom-headed Parakeet||Non palearctic skin of a Blossom-Headed Parakeet||Blossom-headed Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|08/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo||1|||non palearctic skin|Stevens, H.||||||||1
38265|NEWHM : B089.45|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Orange-headed Ground Thrush||Non palearctic skin of an Orange-headed Ground Thrush||Orange-headed Ground Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|08/12/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo||1|||non palearctic skin|Stevens, H.||114|mm|||||1
38266|NEWHM : B089.46|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Orange-headed Ground Thrush||Non palearctic skin of an Orange-headed Ground Thrush||Orange-headed Ground Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|27/03/1917|Sikkim, Teesta Valley, Pakyong|1||||non palearctic skin|Stevens, H.||123|mm|||||1
38267|NEWHM : B089.47|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Plum-headed Parakeet||Non palearctic skin of a Plum-headed Parakeet. Bill upper mandible - yellow dusky at tip, lower mandible - yellowish horny blackish at tip, iris - white and feet - dusky green.||Plum-headed Parakeet|Psittacidae : : : Aves : Chordata|Inglis, C. M.|1899-02-19|Asia, India, Tirhut, Madhubani, Jainagar||1|||non palearctic skin|||132, 132|mm|||||1
38271|NEWHM : B089.51|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Vernal Hanging Parrot||Non palearctic skin of a Vernal Hanging Parrot. Iris pale naples yellow. bill and cere orange yellow. upper mandible., Reddish-orange. tarsus orange, claws horny.||Vernal Hanging Parrot|Psittacidae : : : Aves : Chordata|Stevens, H.|03/06/1904|Asia, India, Upper Assam, North Lakhimpur||1|||non palearctic skin|Stevens, H.||||||||1
38272|NEWHM : B089.52|Natural Sciences|Vertebrate Zoology|Birds||1|bird skin|Slaty-headed Parakeet||Skin of a Slaty-headed Parakeet||Slaty-headed Parakeet|Psittacidae : : : Aves : Chordata|Stevens, H.|11/01/1912|India/Sikkim, Darjeeling, Rungbong Valley, Makenzum|1||adult||skin|Stevens, H.||||||||1
38305|NEWHM : B089.85|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Long-billed Thrush||Non palearctic skin of a Lesser Long-billed Thrush||Lesser Long-Billed Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|07/01/1903|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38306|NEWHM : B089.86|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Lesser Long-billed Thrush||Non palearctic skin of a Lesser Long-billed Thrush. Iris brown. bill dark horny. tarsi and claws light horny.||Lesser Long-Billed Thrush|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|21/01/1902|Asia, India, Upper Assam, Dibrugarh, Rungagora, Gurrung Jan||1|||non palearctic skin|Stevens, H.||||||||1
38347|NEWHM : B090.27|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-headed Shrike-babbler||Non palearctic skin of a White-Headed Shrike-babbler||White-headed Shrike-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|27/11/1905|Asia, India, Upper Assam, North Lakhimpur, Dafla Hills, Panchnoi River|1||||non palearctic skin|Stevens, H.||||||||1
38348|NEWHM : B090.28|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-headed Shrike-babbler||Non palearctic skin of a White-Headed Shrike-babbler||White-headed Shrike-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|14/03/1903|Asia, India, Upper Assam, Dibrugarh, Rungagora|1||||non palearctic skin|Stevens, H.||||||||1
38350|NEWHM : B090.30|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-headed Shrike-babbler||Non palearctic skin of a White-Headed Shrike-babbler||White-headed Shrike-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|27/11/1905|Asia, India, Upper Assam, North Lakhimpur, Dafla Hills, Panchnoi||1|||non palearctic skin|Stevens, H.||||||||1
38370|NEWHM : B090.50|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|21/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38371|NEWHM : B090.51|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|01/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38372|NEWHM : B090.52|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|16/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||||||||1
38373|NEWHM : B090.53|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|20/03/1908|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
38374|NEWHM : B090.54|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|25/03/1911|Asia, India, Darjeeling, Rungbong Valley, Thurbo|1||||non palearctic skin|Stevens, H.||||||||1
38375|NEWHM : B090.55|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|30/01/1905|Asia, India, Upper Assam, North Lakhimpur, Dholong River|1||||non palearctic skin|Stevens, H.||||||||1
38376|NEWHM : B090.56|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|19/11/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38377|NEWHM : B090.57|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|08/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38378|NEWHM : B090.58|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Niltava||Non palearctic skin of a Small Niltava||Small Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|24/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38379|NEWHM : B090.59|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|12/01/1903|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38380|NEWHM : B090.60|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|25/11/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38381|NEWHM : B090.61|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|03/02/1903|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38382|NEWHM : B090.62|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|White-tailed Niltava||Non palearctic skin of a White-tailed Niltava||White-tailed Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|08/01/1903|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||||||||1
38384|NEWHM : B090.64|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Wren-babbler||Non palearctic skin of a Small Wren-babbler||Small Wren-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|30/11/1905|Asia, India, Upper Assam, North Lakhimpur, Dafla Hills, Panchnoi||1|||non palearctic skin|Stevens, H.||||||||1
38393|NEWHM : B090.73|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Small Wren-babbler||Non palearctic skin of a Small Wren-babbler||Small Wren-babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|21/02/1906|Asia, India, Upper Assam, North Frontier, Abor Miri Hills, Beni Chang||1|||non palearctic skin|Stevens, H.||||||||1
38401|NEWHM : B090.81|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Pied Flycatcher-Shrike||Non palearctic skin of a Pied Flycatcher-Shrike||Pied Flycatcher-shrike|Campephagidae : : : Aves : Chordata|Stevens, H.|21/12/1911|India/Sikkim, Rungbong Valley, Gopaldhara|1||||non palearctic skin|Stevens, H.||||||||1
38413|NEWHM : B090.93|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|08/04/1912|East Nepal, Himalayas, Maikola Valley||1|||non palearctic skin|Stevens, H.||141|mm|||||1
38414|NEWHM : B090.94|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|08/04/1912|East Nepal, Maikola Valley, Kalapokri||1|||non palearctic skin|Stevens, H.||131|mm|||||1
38415|NEWHM : B090.95|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|Stevens, H.|31/03/1911|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|Stevens, H.||132|mm|||||1
38416|NEWHM : B090.96|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Grey-winged Blackbird||Non palearctic skin of a Grey-winged Blackbird||Grey-winged Blackbird|Muscicapidae - Turdinae : : : Aves : Chordata|W.W.|29/03/1911|Asia, India, Darjeeling, Rungbong Valley, Gopaldhara||1|||non palearctic skin|||139|mm|||||1
38436|NEWHM : B091.16|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|13/12/1903|Asia, India, Upper Assam, Dibrugarh, Rungagora|1||||non palearctic skin|Stevens, H.||||||||1
38437|NEWHM : B091.17|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|15/06/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo||1|||non palearctic skin|Stevens, H.||||||||1
38438|NEWHM : B091.18|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|13/04/1903|Asia, India, Upper Assam, Dibrugarh, Rungagora||1|||non palearctic skin|Stevens, H.||||||||1
38439|NEWHM : B091.19|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|03/01/1906|Asia, India, Upper Assam, North Lakhimpur, Hessamara|1||||non palearctic skin|Stevens, H.||||||||1
38440|NEWHM : B091.20|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|01/01/1906|Asia, India, Upper Assam, North Lakhimpur, Hessamara|1||||non palearctic skin|Stevens, H.||||||||1
38441|NEWHM : B091.21|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|08/01/1906|Asia, India, Upper Assam, North Lakhimpur, Hessamara||1|||non palearctic skin|Stevens, H.||||||||1
38442|NEWHM : B091.22|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Red-capped Babbler||Non palearctic skin of a Red-capped Babbler||Red-capped Babbler|Muscicapidae - Timaliinae : : : Aves : Chordata|Stevens, H.|08/01/1906|Asia, India, Upper Assam, North Lakhimpur, Hessamara||1|||non palearctic skin|Stevens, H.||||||||1
38451|NEWHM : B091.31|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|21/11/1902|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||73|mm|||||1
38452|NEWHM : B091.32|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|25/01/1908|Asia, India, Upper Assam, Dibrugarh, Margherita||1|||non palearctic skin|Stevens, H.||73|mm|||||1
38453|NEWHM : B091.33|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|15/12/1902|Asia, India, Upper Assam, Dibrugarh, Margherita|1||||non palearctic skin|Stevens, H.||74|mm|||||1
38454|NEWHM : B091.34|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|13/12/1907|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||66|mm|||||1
38455|NEWHM : B091.35|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|05/08/1904|Asia, India, Upper Assam, Dibrugarh, Margherita||1|juvenile||non palearctic skin|Stevens, H.||||||||1
38456|NEWHM : B091.36|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Brook's Niltava||Non palearctic skin of a Brook's Niltava||Brook's Niltava|Muscicapidae - Muscicapinae : : : Aves : Chordata|Stevens, H.|27/01/1922|India, Eastern Duars, Raidak River, Bhotan Ghat||1|||non palearctic skin|Stevens, H.||71|mm|||||1
38498|NEWHM : B092.42|Natural Sciences|Vertebrate Zoology|Birds||1|non palearctic bird skin|Fulvous-breasted Pied Woodpecker||Non palearctic skin of a Fulvous-breasted Pied Woodpecker||Fulvous-breasted Pied Woodpecker|Piciformes & Picidae : : : Aves : Chordata|Stevens, H.|08/07/1904|Asia, India, Upper Assam, North Lakhimpur, Dejoo|1||||non palearctic skin|Stevens, H.||||||||1
