irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
87142|NEWHM : G80.65|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87143|NEWHM : G80.66|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87144|NEWHM : G80.67|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87145|NEWHM : G80.68|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87146|NEWHM : G80.69|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87147|NEWHM : G80.70|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87148|NEWHM : G80.71|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87149|NEWHM : G80.72|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87150|NEWHM : G80.73|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87194|NEWHM : G81.17|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||With Coelacanthus? sp.||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87216|NEWHM : G81.39|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||Calvert||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87217|NEWHM : G81.40|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87219|NEWHM : G81.42|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87220|NEWHM : G81.43|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87221|NEWHM : G81.44|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87222|NEWHM : G81.45|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87223|NEWHM : G81.46|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii (After Romer)|Actinopterygii (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87227|NEWHM : G81.50|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Pygopterus mandibularis, collected from the Marl SLate of Late Permian, Zechstein (Durham Province), EZ1 age from Cullercoats, Whitley Bay, Tyne and Wear (NE England).|This is a complete fossil of the fish Pygopterus mandibularis. This was a large predatory (hunting) fish. We know that it ate smaller fish like Palaeoniscum, because we have found the fossilised remains of Palaeoniscum inside the stomach of the larger Pygopterus. This fossil is from Cullercoats, from rocks that are 250 million years old.|Permian (Late) & Zechstein (Durham Province) & EZ1 / 248 - 256 my||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata|||1868|UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87237|NEWHM : G81.61|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|palaeoniscum & freieslebeni, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Turner, Susan||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87238|NEWHM : G81.62|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|palaeoniscum & freieslebeni, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Turner, Susan||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87239|NEWHM : G81.63|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|palaeoniscum & freieslebeni, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Turner, Susan||UK, England, Co. Durham (NE England), Midderidge|||||||||1
87242|NEWHM : G81.66|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87243|NEWHM : G81.67|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87244|NEWHM : G81.68|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87245|NEWHM : G81.69|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87246|NEWHM : G81.70|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87248|NEWHM : G81.72|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87249|NEWHM : G81.73|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87250|NEWHM : G81.74|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87251|NEWHM : G81.75|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87252|NEWHM : G81.76|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87253|NEWHM : G81.77|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Tyne and Wear (NE England), Cullercoats|||||||||1
87297|NEWHM : G82.21|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87298|NEWHM : G82.22|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87299|NEWHM : G82.23|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87300|NEWHM : G82.24|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87301|NEWHM : G82.25|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87302|NEWHM : G82.26|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87303|NEWHM : G82.27|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87304|NEWHM : G82.28|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87305|NEWHM : G82.29|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87306|NEWHM : G82.30|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87371|NEWHM : G82.95|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Dinning, W. D.||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87372|NEWHM : G82.96|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87373|NEWHM : G82.97|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87374|NEWHM : G82.98|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||Wright||UK, England, Co. Durham (NE England), Midderidge (?)|||||||||1
87375|NEWHM : G82.99|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87376|NEWHM : G83.00|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87377|NEWHM : G83.01|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87378|NEWHM : G83.02|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Fish||Permian (Late) & Zechstein (Durham Province)||Marl Slate|, Actinopterygii & Palaeonisciformes (After Romer)|Actinopterygii & Palaeonisciformes (After Romer) : : : : Chordata||||UK, England, Tyne and Wear (NE England), Cullercoats (?)|||||||||1
87444|NEWHM : G83.68|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Amphibian||Carboniferous||Coal Measures Group & Low Main Seam|pteroplax & cornuta, Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|||||||||1
87445|NEWHM : G83.69|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil amphibian||Pteroplax cornuta||Carboniferous||Coal Measures Group & Low Main Seam|pteroplax & cornuta, Animalia & Chordata & Vertebrata & Amphibia|Animalia & Chordata & Vertebrata & Amphibia : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth, Newsham|||||||||3
